chrom	start	end	gene_name	fg_pleio_degree	pleio_degree	pleio_degree_maxindep	pleio_degree_locuswide
			MIR1237				1.0
			AP003774.6				1.0
			RPS6KA4		1.0		1.0
			AP003774.5				1.0
			AP005273.1				1.0
			AP006288.1		1.0		1.0
			SLC22A12		1.0		1.0
			AP001092.4				1.0
			AP001462.6				1.0
			MEN1		1.0		1.0
			PYGM				1.0
			SF1				1.0
			RP11-869B15.1				1.0
			MAP4K2				1.0
			CDC42BPG		1.0		1.0
			EHD1				1.0
			ZFPL1				1.0
			AP003068.6				1.0
			AP003068.9				1.0
			ZNHIT2				1.0
			AP003068.12				1.0
			FAU				1.0
			MRPL49				1.0
			RNU2-23P				1.0
			AP003068.17				1.0
			SPDYC				1.0
			AP003068.18				1.0
			PGAM1P8				1.0
			CDCA5				1.0
			VPS51				1.0
			SYVN1		1.0		1.0
			HIGD1AP10				1.0
			AP003068.23				1.0
			TM7SF2				1.0
			BANF1				1.0
			CST6				1.0
			RP11-1167A19.2				1.0
			EIF1AD				1.0
			GAL3ST3		1.0		1.0
			SF3B2				1.0
			MIR1228				1.0
			RP11-58A17.3				1.0
			XRCC6BP1				1.0
			RP11-620J15.3		1.0		1.0
			RP11-345M22.3		3.0	2.0	1.0
			RP11-515O17.2				1.0
			RP11-515O17.3				1.0
			HLF		1.0		1.0
			RP11-77O7.1				1.0
			AC092431.2				1.0
			RP11-747H12.7				1.0
			AC073648.1				1.0
			RP11-747H12.5				1.0
			RP11-747H12.6				1.0
			ENPP7P10		1.0		1.0
			USP17L25				1.0
			USP17L26				1.0
			USP17L5				1.0
			USP17L27				1.0
			USP17L28				1.0
			USP17L29				1.0
			USP17L9P				1.0
			USP17L30				1.0
			USP17L6P				1.0
			RNA5SP153				1.0
			RP11-1396O13.15				1.0
			RP11-1396O13.13		1.0		1.0
			RP11-1396O13.14				1.0
			OR7E86P				1.0
			OR7E84P				1.0
			AC116655.1				1.0
			UNC93B7				1.0
			OR7E83P		1.0		1.0
			RP11-1396O13.22		1.0		1.0
			RP11-1396O13.1		1.0		1.0
			MIR548I2				1.0
			OR7E85P				1.0
			RP11-1396O13.2		1.0		1.0
			RP11-264E23.1				1.0
			AC097493.1		1.0		1.0
			ENPP7P11		1.0		1.0
			FAM86MP				1.0
			ALG1L3P				1.0
			RP11-751L19.1		1.0		1.0
			OR7E35P		1.0		1.0
			DRD5				1.0
			RNA5SP154				1.0
			RP13-560N11.1				1.0
			RP11-448G15.1				1.0
			RP11-448G15.3		1.0		1.0
			MIR3138				1.0
			RNA5SP155				1.0
			RP11-480G3.1		1.0		1.0
			AC006499.7		1.0		1.0
			AC006499.6				1.0
			AC006499.9				1.0
			AC006499.8				1.0
			AC006499.5		1.0		1.0
			AC006499.4				1.0
			AC006499.3				1.0
			AC006499.2				1.0
			AC006499.1				1.0
			RP11-136I13.1		1.0		1.0
			ZNF518B		1.0		1.0
			RP11-136I13.2		1.0		1.0
			CLNK		1.0		1.0
			RP11-61G19.1		1.0		1.0
			SPP1		1.0		1.0
			RNU1-36P				1.0
			RNU6-818P				1.0
			RNU6ATAC31P				1.0
			RP11-147K6.2				1.0
			RNU6-1298P				1.0
			RNU6-112P				1.0
			PPM1K				1.0
			RP11-10L7.1		1.0		1.0
			HERC6				1.0
			CTD-2024P10.1				1.0
			RAI14		1.0		1.0
			RP11-480N24.3				1.0
			CRIP3				1.0
			TTBK1				1.0
			RNU4ATAC15P				1.0
			RP11-326F20.5		1.0		1.0
			SPINK4				1.0
			AC007392.3		1.0		1.0
			RP11-328K22.1				1.0
			KCNMA1		1.0		1.0
			CDHR1				1.0
			LRIT1				1.0
			RGR		1.0		1.0
			LINC00858				1.0
			LRIT2				1.0
			METTL7B				1.0
			BLOC1S1				1.0
			CD63				1.0
			RP11-644F5.11				1.0
			RP11-644F5.12				1.0
			RP11-762I7.4				1.0
			RP11-644F5.10		1.0		1.0
			GDF11				1.0
			SARNP				1.0
			RP11-762I7.5				1.0
			ITGA7				1.0
			NDUFA12P1				1.0
			GJD2		1.0		1.0
			RP11-814P5.1				1.0
			AC069082.1				1.0
			RASGRF1		1.0		1.0
			NOG		2.0		1.0
			API5P2				1.0
			AC011998.2				1.0
			AC011998.1		1.0		1.0
			RP1-69D17.3				2.0
			RP1-69D17.4				2.0
			RP11-570H19.2		1.0		1.0
			CTD-2586B10.1				1.0
			AC092566.1		1.0		1.0
			ACTL9				1.0
			RP11-294L13.1				1.0
			RP11-118D22.3				1.0
			LCE1F				1.0
			LCE1D		1.0		1.0
			LCE1C		1.0		1.0
			LCE1B				1.0
			LCE1A				1.0
			LCE6A				1.0
			KPRP				1.0
			LINC00899				2.0
			CTC-458I2.2				1.0
			AL353354.1				1.0
			AL353354.2				1.0
			ATPIF1				1.0
			RP5-1092A3.4				1.0
			PTAFR				1.0
			DNAJC8		1.0		1.0
			SESN2				1.0
			RP5-1092A3.5				1.0
			RGL1		1.0		1.0
			ST8SIA6-AS1				1.0
			PRPF38AP2		1.0		1.0
			PTPLA		1.0		1.0
			RP11-390B4.5		1.0		1.0
			STAM		1.0		1.0
			snoR442				1.0
			RP11-390B4.3				1.0
			SLC39A12-AS1				1.0
			RP11-109I13.2		1.0		1.0
			ARL5AP2				1.0
			RPL7P36				1.0
			CNNM1		1.0		1.0
			GOT1				1.0
			RP11-441O15.3		1.0		1.0
			RP11-316M21.6				1.0
			SNORA12				2.0
			PHBP9				1.0
			RNU6-422P				1.0
			RP11-179H18.4				2.0
			RN7SL846P				1.0
			PANX1		1.0	1.0	1.0
			RP11-680H20.2		1.0		1.0
			AP000708.1		1.0		1.0
			RNU6-1156P				1.0
			FEZ1				1.0
			EI24				1.0
			STT3A-AS1				1.0
			FAHD2P1				1.0
			RP11-247L20.3				2.0
			CDKL1		2.0		2.0
			MAP4K5				2.0
			NPTN				1.0
			RP11-434E6.2		1.0		1.0
			RNU6-1155P				1.0
			SLC38A7				1.0
			GOT2		1.0		1.0
			RP11-410D17.2				1.0
			RN7SL143P				1.0
			GEMIN8P2				1.0
			PSMD7P1				1.0
			CTB-54O9.9				1.0
			DUS3L				1.0
			AC011499.1				1.0
			PRR22				1.0
			AC024592.9				1.0
			FUT5				1.0
			AC024592.12				1.0
			EXOSC3P2				1.0
			AC104695.3				1.0
			RP11-373D23.2				1.0
			RP11-171I2.4				1.0
			PARVB				1.0
			FLNB-AS1				1.0
			DNASE1L3				1.0
			RP11-359I18.5		1.0		1.0
			KCTD6		1.0		1.0
			RP11-359I18.1				1.0
			ACOX2		1.0		1.0
			RP11-475O23.2				1.0
			FAM107A				1.0
			AC008850.3				1.0
			CTD-2260A17.2		1.0		1.0
			LNPEP				1.0
			AC011406.2				2.0
			RPS20P4				2.0
			TIGD6				2.0
			CSF1R		1.0	1.0	2.0
			GFOD1-AS1				1.0
			RPS4XP7		1.0		1.0
			RN7SKP204				1.0
			AL583828.1				1.0
			RN7SL303P				1.0
			RP11-875O11.1		1.0		1.0
			RHOBTB2		1.0		1.0
			SMU1				1.0
			RP11-274J16.5				1.0
			RP11-370F5.4				1.0
			SUSD3				1.0
			C9orf89				1.0
			NINJ1		1.0		1.0
			MURC		1.0		1.0
			RN7SKP87				1.0
			MSANTD3-TMEFF1		1.0		1.0
			TMEFF1		1.0		1.0
			RP11-9M16.2				1.0
			AKNA		1.0	1.0	1.0
			DFNB31				1.0
			ARHGAP26-IT1				1.0
			RP11-298J20.3				1.0
			ZNF598				1.0
			AC012317.1				1.0
			NPR2				1.0
			RP11-112J3.16				1.0
			MRPS6P4				1.0
			RP11-13A1.3				1.0
			TIMM9P1				1.0
			RNU6-60P				1.0
			LACTB				1.0
			APH1B		1.0	1.0	1.0
			RP11-3K24.2				1.0
			USP32		1.0	1.0	1.0
			ZNF569				2.0
			ZNF527				2.0
			CTD-2528L19.3				1.0
			CTD-2528L19.6				1.0
			ZNF781				1.0
			CTD-2528L19.4		1.0	1.0	1.0
			ZNF607		1.0	1.0	1.0
			ZFP30				1.0
			CTC-537E7.1		1.0	1.0	1.0
			CTC-537E7.2				1.0
			TMEM60				1.0
			RSBN1L				1.0
			WBP1LP2				1.0
			BANF1P5				1.0
			SLC26A4-AS1		1.0	1.0	1.0
			SLC26A4				1.0
			ARF5				1.0
			FSCN3				1.0
			RP11-20L24.1				1.0
			RP11-280O24.1				1.0
			RP11-151F5.2				1.0
			CTA-215D11.4				1.0
			RP11-431K24.1		1.0		1.0
			RN7SL721P				1.0
			UBE2V2P3				1.0
			UBIAD1				1.0
			RNA5SP41				1.0
			AL359771.1				1.0
			CTA-520D8.2				1.0
			PDPN		1.0		1.0
			RP11-108M9.1				1.0
			RP11-108M9.2				1.0
			MIR3675				1.0
			U1				1.0
			RP11-108M9.4				1.0
			RP11-108M9.5				1.0
			RNU1-2				1.0
			RP11-108M9.6				1.0
			PADI2		1.0		1.0
			MIR4419A				1.0
			RP5-979D14.1				1.0
			KDM1A				1.0
			RP1-184J9.2				1.0
			RP11-569G9.7				2.0
			FOXE3				1.0
			FOXD2-AS1				1.0
			FOXD2		1.0		1.0
			RP4-666O22.3				1.0
			RPL21P24				1.0
			RP11-511I2.2				1.0
			AL356458.1		1.0		1.0
			ATP6V0E1P4				1.0
			HMGB1P45		1.0		1.0
			FCF1P6				1.0
			RP4-705F19.1		1.0		1.0
			SSBP3				1.0
			RNA5SP51				1.0
			RP11-386I23.1				2.0
			RNU6-970P				2.0
			RN7SL692P		1.0		2.0
			AC093577.1				2.0
			RNU6-210P		1.0		2.0
			FNBP1L				1.0
			RP11-337C18.7				1.0
			CHD1L		1.0		1.0
			RP11-337C18.10				1.0
			FMO5				1.0
			RP11-196G18.22				1.0
			RP11-196G18.24				1.0
			HIST2H2BC				1.0
			HIST2H2AA4				1.0
			HIST2H3A				1.0
			HIST2H4B				2.0
			PSMD4		1.0		2.0
			RP11-126K1.2				1.0
			RN7SL444P				1.0
			PI4KB				1.0
			ZNF687				1.0
			RP11-397P13.6				1.0
			RP11-397P13.7				1.0
			LAX1				1.0
			ZBED6				1.0
			ZC3H11A		1.0		1.0
			RPL21P28				1.0
			MIR3122				1.0
			DTL				1.0
			INTS7		1.0		1.0
			CNIH4				1.0
			RP11-1B20.1				1.0
			CTD-2090I13.2				1.0
			RPL23AP23				1.0
			AL391994.1				1.0
			RP11-382D8.3				1.0
			RP11-382D8.5				1.0
			GGPS1		1.0		1.0
			ARID4B		1.0		2.0
			TBCE				1.0
			OTUD1		1.0		1.0
			RP11-119F7.5				1.0
			RP11-119F7.6				1.0
			CCAR1				1.0
			MIR3157				2.0
			CCNJ				2.0
			NPM1P25				1.0
			BLNK				1.0
			MIR607		1.0		1.0
			LCOR				1.0
			SFXN4				1.0
			PRDX3				1.0
			MIR4681				1.0
			RP11-79M19.2				1.0
			MIR4682				1.0
			SEC23IP		1.0		1.0
			MCMBP				1.0
			RP11-62L18.3		1.0		1.0
			TNNI2				3.0
			MIR4298				3.0
			AC051649.12		1.0		3.0
			C11orf89				3.0
			AC051649.16		1.0		3.0
			SYT8				3.0
			RNU6-593P				2.0
			CTD-3236F5.1				2.0
			RP11-452G18.1				1.0
			PIK3C2A		2.0		2.0
			PHF21A		1.0		1.0
			OR4C4P				3.0
			OR4C5		2.0	2.0	3.0
			OR4C2P		1.0	2.0	2.0
			OR4C10P				2.0
			TRIM51GP				1.0
			CTD-2026G22.1		1.0		2.0
			AP000662.9				2.0
			C11orf31				1.0
			BTBD18				1.0
			TMX2		1.0		2.0
			TMX2-CTNND1		1.0		2.0
			RP11-691N7.6				1.0
			CTNND1				1.0
			RP11-1167A19.6		1.0		1.0
			SART1				1.0
			CCDC87				1.0
			RNU4-39P				1.0
			RP11-658F2.8				1.0
			CCS				1.0
			RBM14				1.0
			RBM4		1.0		1.0
			RBM4B				1.0
			NUDT8				1.0
			ACY3				1.0
			RP11-655M14.13				1.0
			TBX10				1.0
			AP003385.2				1.0
			RP5-903G2.2				1.0
			RP5-901A4.5				1.0
			OR7E1P				1.0
			NDUFS8				1.0
			MIR4691				1.0
			ALDH3B1				1.0
			RP5-901A4.1				1.0
			UNC93B1		1.0		1.0
			ANO1-AS1				1.0
			RP11-805J14.3		1.0		1.0
			MIR326				1.0
			SNORD15A				1.0
			ARRB1		1.0		1.0
			RPS3				1.0
			SNORD15B				1.0
			ZNF123P				1.0
			ARHGAP32		1.0		1.0
			RP11-598F7.6				1.0
			IQSEC3				1.0
			RP11-377D9.3				1.0
			KIAA1467		1.0		1.0
			GSG1		1.0		1.0
			RPL30P11		1.0		1.0
			ATF7IP				1.0
			COQ10A				1.0
			RP11-977G19.14				1.0
			RP11-305O6.3				1.0
			RBMS1P1				1.0
			AC078889.1				1.0
			TMBIM4				1.0
			IRAK3		1.0		1.0
			RP1-81P11.1		1.0		1.0
			RNA5SP369				1.0
			RNU6-1183P				1.0
			RP11-511H9.4				1.0
			GNPTAB				1.0
			MIR3652				1.0
			AC078819.1				1.0
			RP11-642P15.1				1.0
			TDG				1.0
			GLT8D2				1.0
			HSP90B1				1.0
			RIC8B				1.0
			RPS11P5				1.0
			RNU6-327P				1.0
			ANKLE2				1.0
			GOLGA3		1.0		1.0
			CHFR				1.0
			HNRNPA1P30				1.0
			PPIAP27				1.0
			RPSAP54				1.0
			RNU6-51P				1.0
			LATS2-AS1				1.0
			RNU4-9P				1.0
			LATS2		1.0		1.0
			CAB39L		1.0		1.0
			PSMD10P3		1.0		1.0
			KLF5				1.0
			PIBF1				1.0
			MIR17HG		1.0		1.0
			GPC5				1.0
			AE000658.22				1.0
			METTL3		1.0		1.0
			SALL2				1.0
			RABGGTA				1.0
			NKX2-1		1.0		1.0
			NKX2-1-AS1		1.0		1.0
			PHKBP2				1.0
			RP11-896J10.3				1.0
			SFTA3				1.0
			RNU6-419P				1.0
			RP4-647C14.3				1.0
			PAPLN		1.0		1.0
			RP4-647C14.2				1.0
			PSEN1				1.0
			CTD-2207P18.2				1.0
			RP11-270M14.5				1.0
			TGFB3		1.0		1.0
			IFT43		1.0		1.0
			RP11-529H20.6				1.0
			RP11-529H20.5				1.0
			NDUFB1				1.0
			CPSF2				1.0
			ATXN3		1.0		1.0
			MIR770				1.0
			MIR493				1.0
			MIR337				1.0
			MIR665				1.0
			RTL1		1.0		1.0
			MIR431				1.0
			MIR433				1.0
			MIR127				1.0
			MIR432				1.0
			MIR136				1.0
			AL117190.3				1.0
			AL117190.1				1.0
			MIR370				1.0
			SNORD113-1				1.0
			SNORD113-2				1.0
			SNORD113-3				1.0
			SNORD113-4				1.0
			MEG8				1.0
			RP11-123M6.2				1.0
			CTD-3051D23.4				1.0
			TEX22				2.0
			RP11-540O11.4				2.0
			RP11-540O11.7				2.0
			CYCSP2				1.0
			NUSAP1				1.0
			RP11-227D13.1				1.0
			RP11-394B5.2				1.0
			TNFAIP8L3		1.0		1.0
			RP11-108K3.2		1.0		1.0
			RP11-108K3.5				1.0
			RP11-108K3.4				1.0
			GLDN				1.0
			HMGN2P47				1.0
			RP11-279F6.3				1.0
			HEXA-AS1				1.0
			RP11-106M3.1				1.0
			MIR630				1.0
			RP11-1006G14.4				1.0
			RP11-361M10.3		1.0		1.0
			RN7SL485P				1.0
			RP11-1006G14.3				1.0
			RP11-1006G14.2				1.0
			RP11-1006G14.1				1.0
			ARIH1				1.0
			RP11-247C2.2				1.0
			ISLR		1.0		2.0
			ISLR2				1.0
			STRA6				2.0
			RP11-60L3.1				2.0
			CCDC33		1.0	1.0	2.0
			RP11-665J16.1		1.0		2.0
			CTD-2311M21.3				1.0
			RP11-60L3.2				1.0
			CYP11A1		1.0		1.0
			CTD-2311M21.2				1.0
			ARID3B				1.0
			RP11-331H13.1				1.0
			RN7SKP217				1.0
			RP11-761I4.4				1.0
			STARD5				1.0
			RP11-761I4.3				1.0
			IL16		1.0		1.0
			TMC3				1.0
			CTD-2034I4.2				1.0
			CTD-2034I4.1		1.0		1.0
			RP11-342A23.1		1.0		1.0
			EFTUD1P1				1.0
			RP13-262C2.3		1.0		1.0
			RP11-182J1.16				1.0
			RP11-182J1.5				1.0
			RP11-182J1.1				1.0
			EGLN1P1				1.0
			LINC00933				1.0
			ZSCAN2		1.0		1.0
			SCAND2P				1.0
			WDR73				1.0
			RP11-158M2.2				2.0
			RP11-815J21.1				2.0
			RNA5SP402				1.0
			RP11-90E5.1				1.0
			VIMP				1.0
			SNRPA1				1.0
			RP11-299G20.2				1.0
			MIR3677				1.0
			MIR4717				1.0
			ABCA3				1.0
			ABCA17P		1.0		1.0
			CCNF				1.0
			RP11-20I23.8				1.0
			RP11-20I23.7				1.0
			CTD-3126B10.1				1.0
			RP11-20I23.13				1.0
			RP11-20I23.11				1.0
			AC141586.5				1.0
			PDPK2				1.0
			PDPK1		1.0		1.0
			RP11-20I23.6				1.0
			UBALD1				1.0
			RN7SL850P				1.0
			NUDT16L1				1.0
			RP11-709D24.6				1.0
			ANKS3				1.0
			MGRN1		1.0		1.0
			RP11-77H9.6				1.0
			CARHSP1				1.0
			RP11-65J21.1				1.0
			RP11-680G24.4				1.0
			RRAD				2.0
			FAM96B				2.0
			CES3		2.0		2.0
			CDH16				2.0
			CES4A				2.0
			CES2				2.0
			RP11-361L15.4				2.0
			KARSP3				1.0
			RNU4-30P				1.0
			RNU6-22P				1.0
			TMED6				1.0
			RP11-343C2.10				1.0
			RP11-343C2.9				1.0
			RP11-343C2.7				1.0
			TERF2		1.0		1.0
			RP11-77K12.3				2.0
			RP11-77K12.4				1.0
			RP11-254F19.2		1.0		1.0
			AC025280.1				1.0
			USP10				1.0
			RP11-254F19.3		1.0		1.0
			ZDHHC7				1.0
			RP1-178F10.1				1.0
			LLGL1		1.0		1.0
			FLII				1.0
			MIEF2				1.0
			TOP3A				1.0
			RP11-258F1.1				1.0
			ALKBH5				1.0
			AC107983.4				1.0
			RN7SL639P				1.0
			CTD-2303H24.2				1.0
			CCDC144B		1.0		1.0
			RP11-338L22.3				1.0
			AC104996.1				1.0
			RNY4P13				1.0
			RP11-848P1.7		1.0		1.0
			SUZ12				1.0
			CTC-296K1.3				1.0
			CTC-296K1.4				1.0
			ADAM11		1.0		1.0
			GJC1				1.0
			RP11-6N17.10				1.0
			MIR633				1.0
			RP11-180P8.2				1.0
			RP11-180P8.3				1.0
			RP11-180P8.4				1.0
			RP11-180P8.1		1.0		1.0
			AMZ2				1.0
			SLC16A6				1.0
			AC003051.1		1.0		1.0
			LINC01028				1.0
			RP11-16C1.1				1.0
			MIR3678				1.0
			RNU6-938P				1.0
			RP11-16C1.3				1.0
			RP11-16C1.2				1.0
			KIAA0195				1.0
			GRB2		1.0		1.0
			RAC3				1.0
			DCXR				1.0
			RP13-650J16.1				1.0
			RFNG				1.0
			GPS1				1.0
			DUS1L				1.0
			RP11-720L2.4				1.0
			RP11-720L2.3				1.0
			COLEC12		1.0		1.0
			EMILIN2		1.0		1.0
			RP11-794M8.2				1.0
			RP11-794M8.1				1.0
			INO80C				1.0
			RP11-322E11.5		1.0		1.0
			RP11-322E11.6		1.0		1.0
			RP11-30L3.2				1.0
			AC005786.5				1.0
			AC005786.3				1.0
			HMG20B		1.0		1.0
			CACTIN-AS1				1.0
			AC005786.7				1.0
			GIPC3				1.0
			TBXA2R				1.0
			CACTIN				1.0
			CTC-503J8.2				1.0
			CTC-503J8.6				1.0
			CTC-503J8.4				1.0
			MLLT1		1.0		1.0
			C19orf66				1.0
			CTD-2240E14.4				1.0
			SNORD105				1.0
			SNORD105B				1.0
			EIF3G				1.0
			PPAN-P2RY11				1.0
			P2RY11				1.0
			L34079.3				1.0
			L34079.4				1.0
			PINLYP				1.0
			PHLDB3				1.0
			ETHE1				1.0
			XRCC1		1.0		1.0
			L34079.2				1.0
			IRGQ				1.0
			ZNF575				1.0
			CTD-2537I9.16				1.0
			ZNF628				1.0
			NAT14				1.0
			ISOC2				1.0
			RP11-644K8.1		1.0		1.0
			MATN3				1.0
			LAPTM4A				1.0
			AC098828.2		1.0		1.0
			AC007041.2				1.0
			MIR1301				1.0
			AC012074.2		1.0		1.0
			AC012074.1				1.0
			DTNB				1.0
			AL133244.1				1.0
			CAMKMT		1.0		1.0
			SOCS5		1.0		1.0
			AC016722.1				1.0
			RP11-333I13.1		1.0		1.0
			AC016722.2				1.0
			TSPYL6				1.0
			RP11-554J4.1				1.0
			PNPT1		2.0	1.0	1.0
			SMEK2		1.0		1.0
			AC007389.2				1.0
			RN7SL635P				1.0
			Vault				2.0
			MIR3126				1.0
			AC007881.4		1.0		1.0
			MCEE				1.0
			MPHOSPH10				1.0
			PAIP2B				1.0
			MIR4436A				1.0
			IGKC				1.0
			IGKJ5				1.0
			IGKJ4				1.0
			IGKJ3				1.0
			IGKJ2				1.0
			IGKJ1				1.0
			IGKV4-1				1.0
			IGKV5-2				1.0
			ANKRD36BP2				1.0
			AC096579.7		1.0		1.0
			AC096579.13		1.0		1.0
			AC013402.2		1.0		1.0
			AC068535.4				1.0
			RP11-297J22.1				1.0
			GLI2		1.0		1.0
			AC012462.2				1.0
			AC012462.3				1.0
			AC012462.1		1.0		1.0
			AC010886.2				1.0
			CXCR2P1				2.0
			CXCR2				2.0
			RUFY4		2.0		2.0
			AC021016.7				1.0
			WNT10A				1.0
			AC073128.10				1.0
			KRT8P30				1.0
			CDK5R2				1.0
			FEV		1.0		1.0
			AC097468.7				1.0
			AC019109.1		1.0		1.0
			AC068134.10				1.0
			ECEL1P3				1.0
			ALPP		1.0		1.0
			AC068134.8				1.0
			ECEL1P2		1.0		1.0
			AC068134.5				1.0
			AC068134.6				1.0
			ALPPL2				1.0
			DIS3L2P1		1.0		1.0
			ALPI		1.0		1.0
			TMEM230				1.0
			PCNA				1.0
			RNA5SP474				1.0
			CDS2		1.0		1.0
			RP4-775C13.1				1.0
			RP4-775C13.2				1.0
			AL109618.1		1.0		1.0
			SRSF9P1				1.0
			AP000692.10		1.0		1.0
			AP000692.9				1.0
			DOPEY2				1.0
			MORC3		1.0		1.0
			RNA5SP497				1.0
			CBX6				1.0
			CTA-150C2.13		1.0		1.0
			Z82214.3				2.0
			TTLL12		2.0		2.0
			SCUBE1				2.0
			RIBC2				1.0
			RP1-102D24.5		1.0		1.0
			RP1-37M3.8				1.0
			RP6-109B7.5				1.0
			RP6-109B7.3				1.0
			RP6-109B7.2				1.0
			C22orf26				1.0
			FLJ27365				1.0
			RP6-109B7.4				1.0
			MKRN2				1.0
			C3orf83				1.0
			AC093611.1				1.0
			LINC00620		1.0		1.0
			WNT7A				1.0
			RP11-536I6.1		1.0		1.0
			RNA5SP124				1.0
			SLC6A6				1.0
			AC132515.1				1.0
			CLASP2		1.0		1.0
			AC104304.2				1.0
			LUZPP1				1.0
			LRRC2				1.0
			WNT5A-AS1				1.0
			RP11-875H7.5				1.0
			WNT5A		1.0		1.0
			ZBTB20-AS3				1.0
			RHO				1.0
			H1FOO				1.0
			HMGB3P14				1.0
			AC010207.1				1.0
			HMGB3P13		1.0		1.0
			MIR4788				1.0
			ANAPC13		1.0		1.0
			CEP63				1.0
			RP11-445J14.1				1.0
			RP11-305O4.1		1.0		1.0
			RP11-550I24.3				1.0
			RP11-550I24.2		1.0		1.0
			VEPH1				1.0
			RN7SKP46		1.0		1.0
			RP11-290K4.1				1.0
			RP11-113A11.1				1.0
			RP11-538P18.2				1.0
			MLF1				1.0
			RN7SL637P				1.0
			TRA2B		1.0		1.0
			RP11-443P15.2				1.0
			LPP-AS1				1.0
			NKX3-2		1.0		1.0
			AC006445.8				1.0
			BOD1L1				1.0
			AC006160.4				1.0
			RN7SL315P				1.0
			LAP3		1.0		1.0
			AC006160.5		1.0		1.0
			MED28				1.0
			FAM184B				1.0
			RN7SL558P				1.0
			ZBTB12P1				1.0
			KRT18P25				1.0
			RP11-333E13.4		1.0		1.0
			RNU6-1112P				1.0
			N4BP2				1.0
			SLC10A4				1.0
			ZAR1				1.0
			FRYL		1.0		1.0
			OCIAD1				1.0
			AC084209.1				1.0
			RPL34-AS1		1.0		1.0
			RP11-58H15.3				1.0
			SMARCA5-AS1				1.0
			RP11-481K16.2				1.0
			GUSBP5				1.0
			GAB1				1.0
			SMARCA5		1.0		1.0
			C5orf22		1.0		1.0
			DROSHA				1.0
			MIR580				2.0
			RNU6-1305P				2.0
			LMBRD2				2.0
			NADK2				2.0
			SKP2		2.0		2.0
			CTD-2124B8.2				1.0
			RNU7-75P				1.0
			NUP155		1.0		1.0
			RNU6-1190P				1.0
			CTD-2232E5.2				1.0
			LINC01023				1.0
			CTC-329H14.1				1.0
			CTC-505O3.3		1.0		1.0
			CTC-505O3.2				1.0
			ZNF608		1.0		1.0
			CTC-276P9.2				2.0
			CTC-276P9.3				2.0
			CTD-2301A4.3				1.0
			PRR7-AS1				1.0
			PRR7				1.0
			TXNDC5		1.0		1.0
			DPRXP2				1.0
			MEA1				1.0
			KLHDC3				1.0
			RP1-20C7.6		1.0		1.0
			RN7SL403P				1.0
			RP11-387M24.5				1.0
			CUL7				1.0
			KLC4				1.0
			MRPL2				1.0
			PTK7				1.0
			RRP36				1.0
			AL035467.1				1.0
			AL132875.1				1.0
			RP1-92C4.1				1.0
			RP1-92C4.2		1.0		1.0
			ELOVL4				1.0
			RP11-296E7.1				1.0
			AK4P5				1.0
			RP11-379B8.1				1.0
			GOPC		1.0		1.0
			DCBLD1		1.0		1.0
			PPP1R14BP5				1.0
			REPS1				1.0
			ABRACL		1.0		1.0
			RP11-477D19.2				1.0
			CLDN20				1.0
			TFB1M				1.0
			RN7SL173P				1.0
			CACYBPP3				1.0
			TMEM181				1.0
			AC093376.1				1.0
			SLC29A4				1.0
			AC009473.1				1.0
			AC006042.7		1.0		1.0
			AC006042.8				1.0
			RPA3-AS1		1.0		1.0
			GLCCI1		1.0		1.0
			AC006042.6				1.0
			ICA1				1.0
			AC099342.1				1.0
			S100A11P2				1.0
			DPY19L2P1		1.0		1.0
			TBX20				1.0
			CTB-161K23.1				1.0
			AKAP9				1.0
			CYP51A1		1.0		1.0
			LRRD1		1.0		1.0
			CTB-10G5.1				1.0
			ERVW-1				1.0
			AC007566.11		1.0		1.0
			GATAD1				1.0
			AC007566.10				1.0
			ANKIB1				1.0
			RP5-1136G13.1				1.0
			RP5-1136G13.2		1.0		1.0
			AC005229.1				1.0
			CUL1				1.0
			RNU6-650P				1.0
			COX6B1P1				1.0
			C8orf48				1.0
			CTC-756D1.1				2.0
			CTC-756D1.3				2.0
			CTC-756D1.2				2.0
			ADAM28		1.0		1.0
			RP11-624C23.1				1.0
			RP11-98P2.1				1.0
			PPP2R2A		1.0		4.0
			RNU6-1086P				1.0
			RP11-16P20.2		1.0		1.0
			MIR3622A				1.0
			CCDC25				1.0
			RP11-16P20.3				1.0
			SCARA3				1.0
			GTF2E2				1.0
			RP11-17A4.3				1.0
			LINC00968		1.0		1.0
			RP11-379I19.1				1.0
			RP11-379I19.3		1.0		1.0
			RP11-3N13.2		1.0		1.0
			RP11-758M4.4				1.0
			PI15				1.0
			CRISPLD1		1.0		1.0
			RP11-300E4.2				1.0
			COL14A1		1.0		1.0
			RP11-557C18.3				1.0
			DERL1				1.0
			ZHX2		1.0		1.0
			RP11-557C18.4				1.0
			GLI4		1.0		2.0
			RP13-582O9.5				1.0
			RP13-582O9.7				1.0
			AC087793.1				1.0
			ZFP41		1.0		2.0
			ZNF696				1.0
			TOP1MT				1.0
			KM-PA-2				1.0
			LINC00961				1.0
			PGAM1P2				1.0
			OR2S2				1.0
			YBX1P10				1.0
			RP11-327L3.3		1.0		1.0
			SPATA31C2		1.0		1.0
			BEND3P2				1.0
			RP11-62C3.6				1.0
			MIR4670				1.0
			RP11-19J3.5				1.0
			ECM2		1.0		1.0
			RNU6-714P				1.0
			EEF1DP2				1.0
			FAM120AOS				1.0
			FAM120A		1.0		2.0
